Est-1	70386266
Est-1:acd6-null	1699570815
Est-1	291845494
Est-1:acd6-null	66952790
Est-1	326180258
Est-1:acd6-null	412017167
Est-1	29184549
Est-1:acd6-null	96137339
Est-1	10300429
Est-1:acd6-null	51502146
Est-1	13733906
Est-1:acd6-null	257510730
Est-1	25751073
Est-1:acd6-null	99570815
Est-1	42918455
Est-1:acd6-null	120171674
Est-1:acd6-null	135622318
